Train Loss, time
3.1815792312569244,5.899825487
2.901639013067993,5.449537899
3.1888596649804075,5.449726208
3.1089865691298235,5.628625788
3.1058358631702503,5.855968235
2.756793689721317,5.646776794
3.072937379683467,5.199406766
2.9970053403681938,4.901755717
2.997017139850835,5.213864588
2.906601882832947,5.535901684
2.958059935557651,5.414392129
3.022765173501536,5.712374744
3.1611857568150357,5.674907107
2.9939053541509075,5.536764269
2.897706668316938,5.770208318
3.0426888097349587,5.510771556
3.009599825335418,5.723755599
3.011714435277157,5.908988268
2.955333260231042,5.447058014
3.0948508845550133,5.403715255
3.0254537325665494,6.01062617
3.0707945529516243,5.657178354
3.0440891606624785,5.149725299
3.268363815601321,5.499947778
2.9200308007919653,5.611983285
3.1284934558464057,5.693039831
3.0340878754819665,5.725852492
3.2637498054720284,5.697905842
2.8624917258051656,5.628247212
3.0230482515236328,5.769525988
2.919797150597304,5.454770011
2.952292158132453,5.202068829
2.929183839666846,5.485075813
2.8335957587950276,5.654076512
2.841516562855809,5.611613856
3.1858883013965738,5.765810226
3.024996908139038,5.769992103
3.0296437256438895,5.611913443
3.007456725869061,5.678146247
3.1143045976206327,5.838578589
3.040794249318028,5.7135605720000004
2.849083774217797,5.547387401
2.9270010533412245,5.663546133
3.0134791898306057,5.376496722
2.937590499238788,5.291665166
3.0668538235532643,6.00558748
2.879469065227103,5.334619657
3.0807502061946686,5.473177667
2.8582472238554204,5.425375002
2.9585738733019293,5.478924913
3.0716883468896388,5.3331725
3.0870083113745492,6.090198412
2.988774582169389,5.683543882
2.9888709300499734,6.084492849
2.9816150214870762,6.112507407
2.813061806010894,5.780024012
2.9980185362504113,5.719054813
2.8100968013719414,5.624921296
3.16453546677046,5.286510004
3.3421290686802188,5.318480161
3.068633507711343,5.563195135
2.977383543076251,5.477971665
2.808200851994069,5.562979508
2.9104744860061396,5.679945696
2.9892218900034857,5.330410163
2.9259354678689586,5.645049085
2.730786445208436,5.506380676
2.7559981200329595,5.479140156
2.7824209941248332,5.454777652
2.9345828293942304,5.349155502
2.3561427096092724,1.796946285
3.2957237552384653,5.686281182
3.1594637347355206,5.795982378
2.9597959664465137,5.797891396
2.9546007616617103,5.609278644
2.653203170052386,5.208882454
2.7906497755052158,5.760274569
3.076077137297078,5.664248711
2.933790446873585,5.775508193
2.934595087086931,5.6805765390000005
3.146865125556319,5.343739922
2.773605112205075,5.559522553
2.8050069679900598,5.638031082
2.995508231938503,5.667998643
3.1545364408379326,5.672020246
2.865078190795054,5.458385515
2.9861534421789577,5.257929976
3.147632139731076,5.392426553
2.96905298886884,5.349223192
3.1716605978497103,5.461813824
2.9620207604758706,5.301215574
2.9923953948419,5.241109409
3.0162038130066016,5.534110007
2.7891608225517315,5.328855604
2.9823249596828227,5.413779401
2.96328855420281,5.154815504
2.698950724104682,5.592499161
2.546870501359439,5.805895892
2.9386291241247235,5.626832559
2.92232876295813,5.638318046
3.171505280385574,5.904722335
2.8989818399790614,5.583016266
2.8139937565196127,5.737804864
2.6860196300713906,5.492051195
2.650008373955018,5.471120115
2.9081121530386596,5.553013342
3.4805952379253124,5.776971446
3.4703960492281065,5.794986555
3.34910781124511,5.585147663
3.004548936897968,5.312690733
2.9719844811606184,5.879397143
2.99114609750115,5.362265795
2.860383034763085,5.4371133369999995
2.9751856367243232,5.200358452
2.8858612368587777,5.22187823
2.8231215740722915,5.650689054
2.5410956467309846,5.396979713
2.6468031246238897,5.371113205
2.9833765784918533,5.28499096
2.941249489103551,5.517538438
2.954470085017245,5.342532428
2.730701771573737,5.301085941
2.918528480212724,5.56406755
2.8373386419980435,5.333058233
2.9208247498012776,5.499007706
2.6371389215413044,5.160748419
2.9057404884915945,5.505640545
3.0931041728869717,5.681790705
2.8970256121646947,5.533155188
3.148207003329396,5.451330919
2.8358155235284985,5.203543886
2.8654946576104643,5.301535135
3.016752184818877,5.889581795
2.7529849228115575,5.492095002
2.6003861361251883,5.482781759
2.646678138915922,5.632899461
2.815262914560986,5.782174273
2.932493358770269,5.7882509429999995
3.0451952879180384,5.5315811440000004
2.9454577438788094,5.533951763
2.832127720455023,5.419160909
2.651813336415503,5.462874275
2.757664231888886,5.450591408
2.5839714140742998,5.585816613
2.6939309439897103,5.28938836
2.8654896789061466,5.670308224
3.393286349529542,5.906619948
3.0280395758247467,5.412150877
3.1125895168694626,5.806812424
2.785995224186217,5.763331393
2.85725592283214,5.497962159
2.7304792300426324,5.79563525
2.686697179554781,5.723309219
2.6558934892439985,5.74419224
2.7440328264196396,5.535849278
2.81481114455856,5.704209102
2.633175258700512,5.400495401
2.7774394269968345,5.52494244
2.789887375569697,5.379825889
2.848651896064989,5.581297907
2.827049040817935,5.64512422
2.964906447251811,5.279536165
2.762238069908211,5.4057430140000005
2.902806839541357,5.593870545
2.7435881050081297,5.731493243
2.8088317715509215,5.9049256759999995
2.8571783928583296,5.807980293
2.9078398919338793,5.677839144
3.1846334924781696,5.55043467
3.0044258355145264,5.435215485
2.721189553832333,5.530298414
2.6041629074821033,5.545894684
2.6699397485956573,5.339557654
2.7644972384610007,5.274297414
2.8543003474060855,5.450571685
2.7626774826228533,5.705475938
2.7847455319913164,5.406306263
2.8116912903535463,5.690966276
2.761889434838898,5.503098554
2.6364416169704636,5.240050077
2.610136031746577,5.531950033
2.9903967283534496,5.726814281
2.7513859969305323,6.080585651
2.7240301039273374,5.404892034
2.765872449010756,5.698661688
2.706736167877089,5.486092984
2.8637210880128943,5.523485249
2.597061715352725,5.553595325
2.986149753114451,5.57677694
2.9092260753606314,5.545858347
2.7958929780241455,5.5068193149999995
2.858195907791067,5.746964631
2.840052250865433,5.624072815
2.6032222170946313,5.532964087
2.73067455288682,5.329919537
2.993196025605469,5.5651609010000005
2.8960305211168875,5.475361839
2.7359222639241314,5.721867624
2.8171235813293958,5.423593179
2.7360517844624077,5.576132078
2.81081745287742,5.550104289
2.5437239887424643,5.737463971
2.869914584438268,5.668850659
2.8938787703274653,5.503984901
2.9356203925889566,5.530266344
2.8956411888372653,5.534347493
2.722107750152768,5.795755496
2.7532190706430693,5.674982616
2.887711014362631,5.654725645
2.7621572066339986,5.826686465
2.8348134452550457,5.612397715
2.795444773890807,5.557622093
2.793065316773264,5.453091698
2.672403907914337,5.671684243
2.6088422627893157,5.564042975
2.826594878808362,5.511016605
2.8803684839819974,5.614730497
2.788149120416619,5.673729891
2.7448741256956812,5.981729282
2.8680659244698017,5.981065653
2.897272905982499,5.672768688
