2.4278856960624804,519
2.361916602392238,22
2.2780377741330105,24
2.2182477900342263,23
2.185583606283357,26
2.139717596845826,25
2.0943962149798505,27
2.0706155430637905,30
2.0352672007260098,32
1.9986144702800994,30
1.9430920995244183,32
1.9387112369917059,30
1.8779400407097095,32
1.8424175770443716,30
1.8253362815062144,32
1.769700581627285,30
1.7343555299602695,32
1.6883964583682771,30
1.672391314302181,32
1.6579381276378646,31
1.6123769825100327,32
1.5860393092407021,31
1.541318296829801,33
1.4794034181513496,30
1.467464716522621,26
1.4459748824943213,23
1.396186550086252,27
1.3921006849974435,31
1.3648105570241624,32
1.3259730987235816,19
1.2856507322593957,23
1.2782556998433863,23
1.2393467378414673,24
1.2218435903123561,23
1.1966530189809212,25
1.1790601685162183,23
1.1552880841488413,24
1.1260960219033058,30
1.1243745919323602,28
1.0928470028456914,23
1.0479731657195597,24
1.0750229345614069,25
1.0326839002989947,26
1.0168724179716657,34
0.988920178845885,30
0.9954047285573797,32
0.9468957599719405,30
0.9202938556917465,32
0.9368200552232248,30
0.9274943216123538,32
0.9149043933662415,30
0.891093280115481,32
0.8638033644878731,30
0.8492447452270918,32
0.8551403955577971,30
0.8434809363229966,32
0.8232413587228868,30
0.825960770567882,32
0.8226363002922968,30
0.781955133525489,18
0.7974933899640545,23
0.766973745573008,25
0.7681398149041505,26
0.762668535994948,25
0.7482739999183005,27
0.7509834203295803,26
0.7360681274657671,27
0.7230124556126812,25
0.7414717283801586,26
0.7070734944071742,29
0.6833519645310157,31
0.7217384314319744,32
0.6891505375216258,30
0.6844232864855352,33
0.6670224249028699,30
0.6961086382525914,32
0.6374634563973115,30
0.6258167925126469,32
0.6564570564400395,31
0.6533471387975442,32
0.6470383530452565,30
0.6356140011905841,32
0.6097991899542243,30
0.6155402351961119,33
0.619115541952331,30
0.6153831403179811,32
0.6119833709701079,30
0.6130832753258444,32
0.613603588142952,29
0.5723615049777727,14
0.610579808638165,23
0.5729941745828576,23
0.5874655763378956,24
0.5834253897921671,23
0.5730735379188585,24
0.577317995984208,23
0.5684272511856729,25
0.5652622717792523,28
0.588475248424375,23
0.548328195013403,25
0.5316748312513184,23
0.5758967251434538,25
0.5457636071484182,23
0.5445534322749837,25
0.5353497889177945,23
0.5688192345524812,25
0.5022643223686483,23
0.4974223420463156,25
0.5330591922956267,23
0.5327990307398797,25
0.5283982258514365,23
0.5233060764524805,25
0.4970983443550502,23
0.5104104870919031,25
0.5094035083405403,23
0.5093812343947622,25
0.5137994968668442,23
0.5129072367854444,25
0.5125719364193367,23
0.47030241572655956,14
0.5191913203458356,23
0.47973153125888524,24
0.5001855939830586,27
0.49599073876664185,26
0.48655022587221364,26
0.488694794133237,25
0.4836888205458884,27
0.48436186433724276,25
0.5094299399318103,25
0.4654730773298887,28
0.45081210197908433,25
0.4982079354455873,27
0.4701786527433416,25
0.4697486555691083,27
0.4659795675765953,29
0.5001836362981553,27
0.42875114913100326,25
0.42662677689251277,29
0.46448324327578916,30
0.4660731436482494,33
0.4630914790755886,24
0.46115997779256446,25
0.4347982366400509,33
0.4508489826070195,34
0.44651330794727606,33
0.4483551575242855,34
0.45675521476868725,24
0.4549669648260076,26
0.4533114188885355,24
0.40970024472948396,15
0.4649736242218758,24
0.42483164773711496,24
0.44958330809802854,30
0.4451548571221965,34
0.43513584413370376,34
0.43462434741899736,31
0.4326740141796911,25
0.43496582801989525,24
0.46017866868630963,26
0.4147121306445969,26
0.4002924691252752,26
0.4495646652903306,28
0.42409153156063406,26
0.42354770020734817,28
0.4232015129462491,26
0.45726196936787505,28
0.38289554978478446,26
0.3817725943604517,32
0.420894109438833,33
0.4239052214742308,35
0.42196156681779384,32
0.42146394961019457,35
0.3952917117508491,30
0.4123768002298385,32
0.4058819622900635,30
0.4085735775758059,32
0.4190690976580932,30
0.41715236383182813,32
0.41445034874513476,30
0.3693411890267225,18
0.42899330409882,23
0.38840115032009226,24
0.41674551293399864,24
0.411806900102368,23
0.40103382825500383,24
0.39785190660476183,23
0.3983077590159571,26
0.4014878503390464,25
0.4259413689842179,31
0.3803608574184367,32
0.3657191531684863,30
0.41597982725176236,32
0.3928905312867312,30
0.3919088659049689,32
0.3938247601309043,30
0.4275084264988179,32
0.3514240141815702,30
0.3506981685003843,32
0.39063710070772883,30
0.3944613154193255,32
0.3936757300974143,30
0.3937446550534518,33
0.367824917213792,30
0.3850635378253902,32
0.3772903553373071,30
0.3803947776206446,30
0.39195224610902146,23
0.3902453877667023,26
0.38678736307296335,23
0.34066655179234767,14
0.40325090408534514,24
0.36215691008008005,23
0.39367317428951554,24
0.3879072143389107,23
0.37672005901920147,25
0.3710229168052098,23
0.3734272117197866,25
0.3770144692332376,23
0.40055754905665636,23
0.35535776679915637,27
0.3402663591360821,35
0.39123928613167874,35
0.3702502996167085,32
0.36858058975106056,30
0.37223760655815397,28
0.40525914393340806,30
0.328317827802118,28
0.3277917910053596,30
0.3682180011605956,28
0.3724309016856888,30
0.372886858014315,28
0.37316495861880933,30
0.3473388828648648,28
0.3644065751281221,30
0.3558750071839413,28
0.3590745034943003,30
0.3712596877670096,29
0.3698139018809331,27
0.3658955476758523,27
0.3191940693886968,17
0.3836385875921686,28
0.3421513372783833,30
0.37625395310731297,29
0.3696783710479967,28
0.35825578855296825,29
0.35030605329940506,28
0.35418928902793934,30
0.3579324675792331,29
0.3806626816093194,31
0.33621473418705106,36
0.32062819477462023,32
0.3720949523966061,30
0.35266124923120085,30
0.3503198112715373,32
0.35545592135866977,30
0.3876529985276669,34
0.3103986855697989,31
0.31000063939287725,33
0.350741861845804,33
0.35494833349573857,33
0.35677015899623227,26
0.35684769326528404,27
0.33123378399405984,25
0.34795320685620057,27
0.3389221798303446,25
0.3421452324601314,26
0.3546299696561341,25
0.35342829489891653,27
0.34921984479214896,25
0.3021999793054558,19
0.3678963568322328,30
0.3261601453982377,30
0.3623798558343974,31
0.3550146495684499,30
0.3435305288178513,31
0.3335766907841369,30
0.33846551059810775,32
0.3424731979628628,26
0.36438643135363646,25
0.32088128074585187,30
0.30485788564348354,31
0.3566348157765071,32
0.33830641717295223,30
0.33536632956742063,32
0.34168746560881014,30
0.3731658862888281,33
0.29595246601258063,30
0.29554225969897296,32
0.3366153547486557,30
0.3406151624499681,32
0.34370632646069565,30
0.34345036136349544,29
0.31794902587953244,23
0.3343023994713538,25
0.32498322427964466,24
0.32812956401294724,29
0.34077114070458453,31
0.33984388218926914,33
0.3355042009841352,33
0.2883961066801032,20
